states,year,week,label,m1_flag,m2,m2_flag,m3_flag,m4_flag,location2,sort_order,location1,geocode,:@computed_region_hjsp_umg2,:@computed_region_skr5_azej,m4,m1,m3
TEXAS,2022,1,"Arboviral diseases, Western equine encephalitis virus disease",-,0,-,-,-,,20220100607,TEXAS,"{'type': 'Point', 'coordinates': [-99.317341, 31.447238]}",23,3109,,,
MOUNTAIN,2022,1,"Arboviral diseases, Western equine encephalitis virus disease",-,0,-,-,-,MOUNTAIN,20220100608,,,,,,,
ARIZONA,2022,1,"Arboviral diseases, Western equine encephalitis virus disease",-,0,-,-,-,,20220100609,ARIZONA,"{'type': 'Point', 'coordinates': [-111.664616, 34.293239]}",7,987,,,
COLORADO,2022,1,"Arboviral diseases, Western equine encephalitis virus disease",-,0,-,-,-,,20220100610,COLORADO,"{'type': 'Point', 'coordinates': [-105.547832, 38.998552]}",9,1062,,,
IDAHO,2022,1,"Arboviral diseases, Western equine encephalitis virus disease",-,0,-,-,-,,20220100611,IDAHO,"{'type': 'Point', 'coordinates': [-114.659366, 44.389073]}",5,1730,,,
MONTANA,2022,1,"Arboviral diseases, Western equine encephalitis virus disease",-,0,-,-,-,,20220100612,MONTANA,"{'type': 'Point', 'coordinates': [-109.645127, 47.033521]}",2,2283,,,
NEVADA,2022,1,"Arboviral diseases, Western equine encephalitis virus disease",-,0,-,-,-,,20220100613,NEVADA,"{'type': 'Point', 'coordinates': [-114.916992, 39.283294]}",10,2404,,,
NEW MEXICO,2022,1,"Arboviral diseases, Western equine encephalitis virus disease",-,0,-,-,-,,20220100614,NEW MEXICO,"{'type': 'Point', 'coordinates': [-106.108388, 34.421369]}",11,616,,,
UTAH,2022,1,"Arboviral diseases, Western equine encephalitis virus disease",-,0,-,-,-,,20220100615,UTAH,"{'type': 'Point', 'coordinates': [-111.678222, 39.323779]}",13,900,,,
WYOMING,2022,1,"Arboviral diseases, Western equine encephalitis virus disease",-,0,-,-,-,,20220100616,WYOMING,"{'type': 'Point', 'coordinates': [-107.55145, 42.999627]}",14,3084,,,
PACIFIC,2022,1,"Arboviral diseases, Western equine encephalitis virus disease",-,0,-,-,-,PACIFIC,20220100617,,,,,,,
ALASKA,2022,1,"Arboviral diseases, Western equine encephalitis virus disease",-,0,-,-,-,,20220100618,ALASKA,"{'type': 'Point', 'coordinates': [-151.631889, 63.631126]}",51,1671,,,
CALIFORNIA,2022,1,"Arboviral diseases, Western equine encephalitis virus disease",-,0,-,-,-,,20220100619,CALIFORNIA,"{'type': 'Point', 'coordinates': [-119.662127, 37.211164]}",8,1196,,,
HAWAII,2022,1,"Arboviral diseases, Western equine encephalitis virus disease",-,0,-,-,-,,20220100620,HAWAII,"{'type': 'Point', 'coordinates': [-157.854309, 21.361013]}",4,1657,,,
OREGON,2022,1,"Arboviral diseases, Western equine encephalitis virus disease",-,0,-,-,-,,20220100621,OREGON,"{'type': 'Point', 'coordinates': [-120.605279, 43.940449]}",12,719,,,
WASHINGTON,2022,1,"Arboviral diseases, Western equine encephalitis virus disease",-,0,-,-,-,,20220100622,WASHINGTON,"{'type': 'Point', 'coordinates': [-120.592492, 47.411715]}",6,2956,,,
US TERRITORIES,2022,1,"Arboviral diseases, Western equine encephalitis virus disease",-,0,-,-,-,US TERRITORIES,20220100623,,,,,,,
AMERICAN SAMOA,2022,1,"Arboviral diseases, Western equine encephalitis virus disease",-,0,-,-,-,,20220100624,AMERICAN SAMOA,,,,,,
NORTHERN MARIANA ISLANDS,2022,1,"Arboviral diseases, Western equine encephalitis virus disease",-,0,-,-,-,,20220100625,NORTHERN MARIANA ISLANDS,"{'type': 'Point', 'coordinates': [145.725693, 15.1834]}",,,,,
GUAM,2022,1,"Arboviral diseases, Western equine encephalitis virus disease",-,0,-,-,-,,20220100626,GUAM,"{'type': 'Point', 'coordinates': [144.653198, 13.3532]}",,,,,
PUERTO RICO,2022,1,"Arboviral diseases, Western equine encephalitis virus disease",-,0,-,-,-,,20220100627,PUERTO RICO,"{'type': 'Point', 'coordinates': [-66.414655, 18.215692]}",,3087,,,
U.S. VIRGIN ISLANDS,2022,1,"Arboviral diseases, Western equine encephalitis virus disease",-,0,-,-,-,,20220100628,U.S. VIRGIN ISLANDS,,,,,,
NON-US RESIDENTS,2022,1,"Arboviral diseases, Western equine encephalitis virus disease",-,0,-,-,-,NON-US RESIDENTS,20220100629,,,,,,,
TOTAL,2022,1,"Arboviral diseases, Western equine encephalitis virus disease",-,0,-,-,-,TOTAL,20220100630,,,,,,,
US RESIDENTS,2022,1,Babesiosis,-,225,-,-,-,US RESIDENTS,20220100631,,,,,5,,
NEW ENGLAND,2022,1,Babesiosis,-,119,-,-,-,NEW ENGLAND,20220100632,,,,,2,,
CONNECTICUT,2022,1,Babesiosis,-,15,-,-,-,,20220100633,CONNECTICUT,"{'type': 'Point', 'coordinates': [-72.738288, 41.575155]}",24,1043,,,
MAINE,2022,1,Babesiosis,-,19,-,-,-,,20220100634,MAINE,"{'type': 'Point', 'coordinates': [-69.06137, 45.117911]}",49,1725,2,,
MASSACHUSETTS,2022,1,Babesiosis,-,64,-,-,-,,20220100635,MASSACHUSETTS,"{'type': 'Point', 'coordinates': [-71.481104, 42.151077]}",25,1916,,,
NEW HAMPSHIRE,2022,1,Babesiosis,-,10,-,-,-,,20220100636,NEW HAMPSHIRE,"{'type': 'Point', 'coordinates': [-71.57139, 43.680429]}",26,2405,,,
RHODE ISLAND,2022,1,Babesiosis,-,33,-,-,-,,20220100637,RHODE ISLAND,"{'type': 'Point', 'coordinates': [-71.534637, 41.572574]}",27,2703,,,
VERMONT,2022,1,Babesiosis,-,1,-,-,-,,20220100638,VERMONT,"{'type': 'Point', 'coordinates': [-72.662695, 44.075252]}",28,905,,,
MIDDLE ATLANTIC,2022,1,Babesiosis,-,104,-,-,-,MIDDLE ATLANTIC,20220100639,,,,,3,,
NEW JERSEY,2022,1,Babesiosis,-,31,-,-,-,,20220100640,NEW JERSEY,"{'type': 'Point', 'coordinates': [-74.655514, 40.110253]}",46,2447,1,,
NEW YORK,2022,1,Babesiosis,-,78,-,-,-,,20220100641,NEW YORK,"{'type': 'Point', 'coordinates': [-75.59655, 42.921241]}",47,2092,2,,
NEW YORK CITY,2022,1,Babesiosis,-,15,-,-,-,,20220100642,NEW YORK CITY,,,,,,
PENNSYLVANIA,2022,1,Babesiosis,N,,NC,N,N,,20220100643,PENNSYLVANIA,"{'type': 'Point', 'coordinates': [-77.838886, 40.896694]}",48,2495,,,
EAST NORTH CENTRAL,2022,1,Babesiosis,-,13,-,-,-,EAST NORTH CENTRAL,20220100644,,,,,,,
ILLINOIS,2022,1,Babesiosis,-,2,-,-,-,,20220100645,ILLINOIS,"{'type': 'Point', 'coordinates': [-89.148632, 40.124144]}",34,1721,,,
INDIANA,2022,1,Babesiosis,-,1,-,-,-,,20220100646,INDIANA,"{'type': 'Point', 'coordinates': [-86.2818, 39.919991]}",35,1904,,,
MICHIGAN,2022,1,Babesiosis,-,2,-,-,-,,20220100647,MICHIGAN,"{'type': 'Point', 'coordinates': [-85.730977, 44.874798]}",50,1262,,,
OHIO,2022,1,Babesiosis,-,1,-,-,-,,20220100648,OHIO,"{'type': 'Point', 'coordinates': [-82.70936, 40.415534]}",38,592,,,
WISCONSIN,2022,1,Babesiosis,-,10,-,-,-,,20220100649,WISCONSIN,"{'type': 'Point', 'coordinates': [-89.732969, 44.639954]}",41,881,,,
WEST NORTH CENTRAL,2022,1,Babesiosis,-,2,-,-,-,WEST NORTH CENTRAL,20220100650,,,,,,,
IOWA,2022,1,Babesiosis,-,2,-,-,-,,20220100651,IOWA,"{'type': 'Point', 'coordinates': [-93.500061, 42.074659]}",16,299,,,
KANSAS,2022,1,Babesiosis,-,0,-,-,-,,20220100652,KANSAS,"{'type': 'Point', 'coordinates': [-98.38018, 38.484729]}",17,1287,,,
MINNESOTA,2022,1,Babesiosis,-,0,-,-,-,,20220100653,MINNESOTA,"{'type': 'Point', 'coordinates': [-94.198308, 46.349153]}",1,1400,,,
MISSOURI,2022,1,Babesiosis,-,0,-,-,-,,20220100654,MISSOURI,"{'type': 'Point', 'coordinates': [-92.477244, 38.3675]}",18,2124,,,
NEBRASKA,2022,1,Babesiosis,-,0,-,-,-,,20220100655,NEBRASKA,"{'type': 'Point', 'coordinates': [-99.810595, 41.527099]}",19,2243,,,
NORTH DAKOTA,2022,1,Babesiosis,-,0,-,-,-,,20220100656,NORTH DAKOTA,"{'type': 'Point', 'coordinates': [-100.46931, 47.446305]}",3,568,,,
SOUTH DAKOTA,2022,1,Babesiosis,-,1,-,-,-,,20220100657,SOUTH DAKOTA,"{'type': 'Point', 'coordinates': [-100.230491, 44.43614]}",21,2679,,,
SOUTH ATLANTIC,2022,1,Babesiosis,-,4,-,-,-,SOUTH ATLANTIC,20220100658,,,,,,,
DELAWARE,2022,1,Babesiosis,-,1,-,-,-,,20220100659,DELAWARE,"{'type': 'Point', 'coordinates': [-75.452394, 38.994926]}",43,1046,,,
DISTRICT OF COLUMBIA,2022,1,Babesiosis,-,0,-,-,-,,20220100660,DISTRICT OF COLUMBIA,"{'type': 'Point', 'coordinates': [-77.016275, 38.904785]}",44,1049,,,
FLORIDA,2022,1,Babesiosis,-,1,-,-,-,,20220100661,FLORIDA,"{'type': 'Point', 'coordinates': [-82.420978, 28.260731]}",30,1080,,,
GEORGIA,2022,1,Babesiosis,N,,NC,N,N,,20220100662,GEORGIA,"{'type': 'Point', 'coordinates': [-83.426574, 32.638481]}",31,1611,,,
MARYLAND,2022,1,Babesiosis,-,2,-,-,-,,20220100663,MARYLAND,"{'type': 'Point', 'coordinates': [-76.687282, 38.946466]}",45,418,,,
NORTH CAROLINA,2022,1,Babesiosis,-,0,-,-,-,,20220100664,NORTH CAROLINA,"{'type': 'Point', 'coordinates': [-79.130883, 35.52603]}",37,2390,,,
SOUTH CAROLINA,2022,1,Babesiosis,-,1,-,-,-,,20220100665,SOUTH CAROLINA,"{'type': 'Point', 'coordinates': [-80.864614, 33.878572]}",33,2581,,,
VIRGINIA,2022,1,Babesiosis,-,2,-,-,-,,20220100666,VIRGINIA,"{'type': 'Point', 'coordinates': [-78.666382, 37.510861]}",40,2758,,,
WEST VIRGINIA,2022,1,Babesiosis,-,0,-,-,-,,20220100667,WEST VIRGINIA,"{'type': 'Point', 'coordinates': [-80.613729, 38.642579]}",42,2749,,,
EAST SOUTH CENTRAL,2022,1,Babesiosis,-,2,-,-,-,EAST SOUTH CENTRAL,20220100668,,,,,,,
ALABAMA,2022,1,Babesiosis,-,1,-,-,-,,20220100669,ALABAMA,"{'type': 'Point', 'coordinates': [-86.844516, 32.756889]}",29,94,,,
KENTUCKY,2022,1,Babesiosis,-,1,-,-,-,,20220100670,KENTUCKY,"{'type': 'Point', 'coordinates': [-85.290484, 37.526683]}",36,1429,,,
MISSISSIPPI,2022,1,Babesiosis,N,,NC,N,N,,20220100671,MISSISSIPPI,"{'type': 'Point', 'coordinates': [-89.65344, 32.713378]}",32,494,,,
TENNESSEE,2022,1,Babesiosis,-,2,-,-,-,,20220100672,TENNESSEE,"{'type': 'Point', 'coordinates': [-86.343226, 35.842998]}",39,2108,,,
WEST SOUTH CENTRAL,2022,1,Babesiosis,-,1,-,-,-,WEST SOUTH CENTRAL,20220100673,,,,,,,
ARKANSAS,2022,1,Babesiosis,-,0,-,-,-,,20220100674,ARKANSAS,"{'type': 'Point', 'coordinates': [-92.439162, 34.899825]}",15,998,,,
LOUISIANA,2022,1,Babesiosis,-,1,-,-,-,,20220100675,LOUISIANA,"{'type': 'Point', 'coordinates': [-91.840238, 30.921314]}",22,1537,,,
OKLAHOMA,2022,1,Babesiosis,N,,NC,N,N,,20220100676,OKLAHOMA,"{'type': 'Point', 'coordinates': [-97.508297, 35.583449]}",20,712,,,
TEXAS,2022,1,Babesiosis,-,0,-,-,-,,20220100677,TEXAS,"{'type': 'Point', 'coordinates': [-99.317341, 31.447238]}",23,3109,,,
MOUNTAIN,2022,1,Babesiosis,-,1,-,-,-,MOUNTAIN,20220100678,,,,,,,
ARIZONA,2022,1,Babesiosis,-,1,-,-,-,,20220100679,ARIZONA,"{'type': 'Point', 'coordinates': [-111.664616, 34.293239]}",7,987,,,
COLORADO,2022,1,Babesiosis,N,,NC,N,N,,20220100680,COLORADO,"{'type': 'Point', 'coordinates': [-105.547832, 38.998552]}",9,1062,,,
IDAHO,2022,1,Babesiosis,N,,NC,N,N,,20220100681,IDAHO,"{'type': 'Point', 'coordinates': [-114.659366, 44.389073]}",5,1730,,,
MONTANA,2022,1,Babesiosis,-,0,-,-,-,,20220100682,MONTANA,"{'type': 'Point', 'coordinates': [-109.645127, 47.033521]}",2,2283,,,
NEVADA,2022,1,Babesiosis,N,,NC,N,N,,20220100683,NEVADA,"{'type': 'Point', 'coordinates': [-114.916992, 39.283294]}",10,2404,,,
NEW MEXICO,2022,1,Babesiosis,N,,NC,N,N,,20220100684,NEW MEXICO,"{'type': 'Point', 'coordinates': [-106.108388, 34.421369]}",11,616,,,
UTAH,2022,1,Babesiosis,-,0,-,-,-,,20220100685,UTAH,"{'type': 'Point', 'coordinates': [-111.678222, 39.323779]}",13,900,,,
WYOMING,2022,1,Babesiosis,-,0,-,-,-,,20220100686,WYOMING,"{'type': 'Point', 'coordinates': [-107.55145, 42.999627]}",14,3084,,,
PACIFIC,2022,1,Babesiosis,-,1,-,-,-,PACIFIC,20220100687,,,,,,,
ALASKA,2022,1,Babesiosis,N,,NC,N,N,,20220100688,ALASKA,"{'type': 'Point', 'coordinates': [-151.631889, 63.631126]}",51,1671,,,
CALIFORNIA,2022,1,Babesiosis,-,1,-,-,-,,20220100689,CALIFORNIA,"{'type': 'Point', 'coordinates': [-119.662127, 37.211164]}",8,1196,,,
HAWAII,2022,1,Babesiosis,N,,NC,N,N,,20220100690,HAWAII,"{'type': 'Point', 'coordinates': [-157.854309, 21.361013]}",4,1657,,,
OREGON,2022,1,Babesiosis,-,1,-,-,-,,20220100691,OREGON,"{'type': 'Point', 'coordinates': [-120.605279, 43.940449]}",12,719,,,
WASHINGTON,2022,1,Babesiosis,-,0,-,-,-,,20220100692,WASHINGTON,"{'type': 'Point', 'coordinates': [-120.592492, 47.411715]}",6,2956,,,
US TERRITORIES,2022,1,Babesiosis,-,0,-,-,-,US TERRITORIES,20220100693,,,,,,,
AMERICAN SAMOA,2022,1,Babesiosis,U,,NC,U,U,,20220100694,AMERICAN SAMOA,,,,,,
NORTHERN MARIANA ISLANDS,2022,1,Babesiosis,-,0,-,-,-,,20220100695,NORTHERN MARIANA ISLANDS,"{'type': 'Point', 'coordinates': [145.725693, 15.1834]}",,,,,
GUAM,2022,1,Babesiosis,-,0,-,-,-,,20220100696,GUAM,"{'type': 'Point', 'coordinates': [144.653198, 13.3532]}",,,,,
PUERTO RICO,2022,1,Babesiosis,N,,NC,N,N,,20220100697,PUERTO RICO,"{'type': 'Point', 'coordinates': [-66.414655, 18.215692]}",,3087,,,
U.S. VIRGIN ISLANDS,2022,1,Babesiosis,-,0,-,-,-,,20220100698,U.S. VIRGIN ISLANDS,,,,,,
NON-US RESIDENTS,2022,1,Babesiosis,-,0,-,-,-,NON-US RESIDENTS,20220100699,,,,,,,
TOTAL,2022,1,Babesiosis,-,225,-,-,-,TOTAL,20220100700,,,,,5,,
US RESIDENTS,2022,1,"Botulism, Foodborne",-,2,-,-,-,US RESIDENTS,20220100701,,,,,,,
NEW ENGLAND,2022,1,"Botulism, Foodborne",-,1,-,-,-,NEW ENGLAND,20220100702,,,,,,,
CONNECTICUT,2022,1,"Botulism, Foodborne",-,0,-,-,-,,20220100703,CONNECTICUT,"{'type': 'Point', 'coordinates': [-72.738288, 41.575155]}",24,1043,,,
MAINE,2022,1,"Botulism, Foodborne",-,1,-,-,-,,20220100704,MAINE,"{'type': 'Point', 'coordinates': [-69.06137, 45.117911]}",49,1725,,,
MASSACHUSETTS,2022,1,"Botulism, Foodborne",-,0,-,-,-,,20220100705,MASSACHUSETTS,"{'type': 'Point', 'coordinates': [-71.481104, 42.151077]}",25,1916,,,
NEW HAMPSHIRE,2022,1,"Botulism, Foodborne",-,0,-,-,-,,20220100706,NEW HAMPSHIRE,"{'type': 'Point', 'coordinates': [-71.57139, 43.680429]}",26,2405,,,
RHODE ISLAND,2022,1,"Botulism, Foodborne",-,0,-,-,-,,20220100707,RHODE ISLAND,"{'type': 'Point', 'coordinates': [-71.534637, 41.572574]}",27,2703,,,
VERMONT,2022,1,"Botulism, Foodborne",-,0,-,-,-,,20220100708,VERMONT,"{'type': 'Point', 'coordinates': [-72.662695, 44.075252]}",28,905,,,
MIDDLE ATLANTIC,2022,1,"Botulism, Foodborne",-,0,-,-,-,MIDDLE ATLANTIC,20220100709,,,,,,,
NEW JERSEY,2022,1,"Botulism, Foodborne",-,0,-,-,-,,20220100710,NEW JERSEY,"{'type': 'Point', 'coordinates': [-74.655514, 40.110253]}",46,2447,,,
NEW YORK,2022,1,"Botulism, Foodborne",-,0,-,-,-,,20220100711,NEW YORK,"{'type': 'Point', 'coordinates': [-75.59655, 42.921241]}",47,2092,,,
NEW YORK CITY,2022,1,"Botulism, Foodborne",-,0,-,-,-,,20220100712,NEW YORK CITY,,,,,,
PENNSYLVANIA,2022,1,"Botulism, Foodborne",-,0,-,-,-,,20220100713,PENNSYLVANIA,"{'type': 'Point', 'coordinates': [-77.838886, 40.896694]}",48,2495,,,
EAST NORTH CENTRAL,2022,1,"Botulism, Foodborne",-,1,-,-,-,EAST NORTH CENTRAL,20220100714,,,,,,,
ILLINOIS,2022,1,"Botulism, Foodborne",-,0,-,-,-,,20220100715,ILLINOIS,"{'type': 'Point', 'coordinates': [-89.148632, 40.124144]}",34,1721,,,
INDIANA,2022,1,"Botulism, Foodborne",-,0,-,-,-,,20220100716,INDIANA,"{'type': 'Point', 'coordinates': [-86.2818, 39.919991]}",35,1904,,,
MICHIGAN,2022,1,"Botulism, Foodborne",-,1,-,-,-,,20220100717,MICHIGAN,"{'type': 'Point', 'coordinates': [-85.730977, 44.874798]}",50,1262,,,
OHIO,2022,1,"Botulism, Foodborne",-,0,-,-,-,,20220100718,OHIO,"{'type': 'Point', 'coordinates': [-82.70936, 40.415534]}",38,592,,,
WISCONSIN,2022,1,"Botulism, Foodborne",-,0,-,-,-,,20220100719,WISCONSIN,"{'type': 'Point', 'coordinates': [-89.732969, 44.639954]}",41,881,,,
WEST NORTH CENTRAL,2022,1,"Botulism, Foodborne",-,0,-,-,-,WEST NORTH CENTRAL,20220100720,,,,,,,
IOWA,2022,1,"Botulism, Foodborne",-,0,-,-,-,,20220100721,IOWA,"{'type': 'Point', 'coordinates': [-93.500061, 42.074659]}",16,299,,,
KANSAS,2022,1,"Botulism, Foodborne",-,0,-,-,-,,20220100722,KANSAS,"{'type': 'Point', 'coordinates': [-98.38018, 38.484729]}",17,1287,,,
MINNESOTA,2022,1,"Botulism, Foodborne",-,0,-,-,-,,20220100723,MINNESOTA,"{'type': 'Point', 'coordinates': [-94.198308, 46.349153]}",1,1400,,,
MISSOURI,2022,1,"Botulism, Foodborne",-,0,-,-,-,,20220100724,MISSOURI,"{'type': 'Point', 'coordinates': [-92.477244, 38.3675]}",18,2124,,,
NEBRASKA,2022,1,"Botulism, Foodborne",-,0,-,-,-,,20220100725,NEBRASKA,"{'type': 'Point', 'coordinates': [-99.810595, 41.527099]}",19,2243,,,
NORTH DAKOTA,2022,1,"Botulism, Foodborne",-,0,-,-,-,,20220100726,NORTH DAKOTA,"{'type': 'Point', 'coordinates': [-100.46931, 47.446305]}",3,568,,,
SOUTH DAKOTA,2022,1,"Botulism, Foodborne",-,0,-,-,-,,20220100727,SOUTH DAKOTA,"{'type': 'Point', 'coordinates': [-100.230491, 44.43614]}",21,2679,,,
SOUTH ATLANTIC,2022,1,"Botulism, Foodborne",-,2,-,-,-,SOUTH ATLANTIC,20220100728,,,,,,,
DELAWARE,2022,1,"Botulism, Foodborne",-,0,-,-,-,,20220100729,DELAWARE,"{'type': 'Point', 'coordinates': [-75.452394, 38.994926]}",43,1046,,,
DISTRICT OF COLUMBIA,2022,1,"Botulism, Foodborne",-,0,-,-,-,,20220100730,DISTRICT OF COLUMBIA,"{'type': 'Point', 'coordinates': [-77.016275, 38.904785]}",44,1049,,,
FLORIDA,2022,1,"Botulism, Foodborne",-,2,-,-,-,,20220100731,FLORIDA,"{'type': 'Point', 'coordinates': [-82.420978, 28.260731]}",30,1080,,,
GEORGIA,2022,1,"Botulism, Foodborne",-,0,-,-,-,,20220100732,GEORGIA,"{'type': 'Point', 'coordinates': [-83.426574, 32.638481]}",31,1611,,,
MARYLAND,2022,1,"Botulism, Foodborne",-,0,-,-,-,,20220100733,MARYLAND,"{'type': 'Point', 'coordinates': [-76.687282, 38.946466]}",45,418,,,
NORTH CAROLINA,2022,1,"Botulism, Foodborne",-,0,-,-,-,,20220100734,NORTH CAROLINA,"{'type': 'Point', 'coordinates': [-79.130883, 35.52603]}",37,2390,,,
SOUTH CAROLINA,2022,1,"Botulism, Foodborne",-,0,-,-,-,,20220100735,SOUTH CAROLINA,"{'type': 'Point', 'coordinates': [-80.864614, 33.878572]}",33,2581,,,
VIRGINIA,2022,1,"Botulism, Foodborne",-,0,-,-,-,,20220100736,VIRGINIA,"{'type': 'Point', 'coordinates': [-78.666382, 37.510861]}",40,2758,,,
WEST VIRGINIA,2022,1,"Botulism, Foodborne",-,0,-,-,-,,20220100737,WEST VIRGINIA,"{'type': 'Point', 'coordinates': [-80.613729, 38.642579]}",42,2749,,,
EAST SOUTH CENTRAL,2022,1,"Botulism, Foodborne",-,1,-,-,-,EAST SOUTH CENTRAL,20220100738,,,,,,,
ALABAMA,2022,1,"Botulism, Foodborne",-,0,-,-,-,,20220100739,ALABAMA,"{'type': 'Point', 'coordinates': [-86.844516, 32.756889]}",29,94,,,
KENTUCKY,2022,1,"Botulism, Foodborne",-,1,-,-,-,,20220100740,KENTUCKY,"{'type': 'Point', 'coordinates': [-85.290484, 37.526683]}",36,1429,,,
MISSISSIPPI,2022,1,"Botulism, Foodborne",-,0,-,-,-,,20220100741,MISSISSIPPI,"{'type': 'Point', 'coordinates': [-89.65344, 32.713378]}",32,494,,,
TENNESSEE,2022,1,"Botulism, Foodborne",-,0,-,-,-,,20220100742,TENNESSEE,"{'type': 'Point', 'coordinates': [-86.343226, 35.842998]}",39,2108,,,
WEST SOUTH CENTRAL,2022,1,"Botulism, Foodborne",-,0,-,-,-,WEST SOUTH CENTRAL,20220100743,,,,,,,
ARKANSAS,2022,1,"Botulism, Foodborne",-,0,-,-,-,,20220100744,ARKANSAS,"{'type': 'Point', 'coordinates': [-92.439162, 34.899825]}",15,998,,,
LOUISIANA,2022,1,"Botulism, Foodborne",-,0,-,-,-,,20220100745,LOUISIANA,"{'type': 'Point', 'coordinates': [-91.840238, 30.921314]}",22,1537,,,
OKLAHOMA,2022,1,"Botulism, Foodborne",-,0,-,-,-,,20220100746,OKLAHOMA,"{'type': 'Point', 'coordinates': [-97.508297, 35.583449]}",20,712,,,
